session,subject,period,p,score,median,upper,ownmatch,bc,g,x,y,z,bcx,bcy,bcz,winner,winnerx,winnery,winnerz,numwinners,prize,prizex,prizey,prizez,topay,year,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,sex,mu,ResponseTimeBC
13,130019,2,0.69999999,35,41.024483,0,0,17,2,1,0,0,17,9,17,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,24
13,130016,4,0.69999999,40,41.024483,0,0,22,2,0,1,0,9,22,14,0,1,0,0,1,0,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,51
13,130016,1,0.69999999,40,41.024483,0,0,21,2,0,1,0,55,21,48,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,24
13,130008,4,0.69999999,42,41.024483,1,0,14,2,0,0,1,9,22,14,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,6
13,130008,7,0.69999999,42,41.024483,1,0,2,2,0,0,1,6,2,2,1,0,1,1,2,3,0,3,3,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,51
13,130008,8,0.69999999,42,41.024483,1,0,2,2,0,0,1,3,0,2,1,0,0,1,1,6,0,0,6,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,88
13,130016,10,0.69999999,40,41.024483,0,0,0,2,0,1,0,1,0,0,1,0,1,1,2,3,0,3,3,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,87
13,130016,7,0.69999999,40,41.024483,0,0,2,2,0,1,0,6,2,2,1,0,1,1,2,3,0,3,3,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,80
13,130008,6,0.69999999,42,41.024483,1,0,8,2,0,0,1,9,4,8,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,43
13,130019,5,0.69999999,35,41.024483,0,0,12,2,1,0,0,12,11,10,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,32
13,130016,9,0.69999999,40,41.024483,0,0,0,2,0,1,0,3,0,1,0,0,0,1,1,0,0,0,6,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,82
13,130019,3,0.69999999,35,41.024483,0,0,12,2,1,0,0,12,34,5,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,30
13,130019,10,0.69999999,35,41.024483,0,0,1,2,1,0,0,1,0,0,0,0,1,1,2,0,0,3,3,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,15
13,130016,6,0.69999999,40,41.024483,0,0,4,2,0,1,0,9,4,8,1,0,1,0,1,6,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,2
13,130016,2,0.69999999,40,41.024483,0,0,9,2,0,1,0,17,9,17,1,0,1,0,1,6,0,6,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,76
13,130008,9,0.69999999,42,41.024483,1,0,1,2,0,0,1,3,0,1,1,0,0,1,1,6,0,0,6,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,93
13,130008,2,0.69999999,42,41.024483,1,0,17,2,0,0,1,17,9,17,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,12
13,130008,5,0.69999999,42,41.024483,1,0,10,2,0,0,1,12,11,10,1,0,0,1,1,6,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,43
13,130008,10,0.69999999,42,41.024483,1,0,0,2,0,0,1,1,0,0,1,0,1,1,2,3,0,3,3,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,89
13,130019,8,0.69999999,35,41.024483,0,0,3,2,1,0,0,3,0,2,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,24
13,130008,1,0.69999999,42,41.024483,1,0,48,2,0,0,1,55,21,48,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,37
13,130016,5,0.69999999,40,41.024483,0,0,11,2,0,1,0,12,11,10,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,2
13,130019,1,0.69999999,35,41.024483,0,0,55,2,1,0,0,55,21,48,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,10
13,130016,8,0.69999999,40,41.024483,0,0,0,2,0,1,0,3,0,2,0,0,0,1,1,0,0,0,6,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,85
13,130008,3,0.69999999,42,41.024483,1,0,5,2,0,0,1,12,34,5,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,53
13,130019,6,0.69999999,35,41.024483,0,0,9,2,1,0,0,9,4,8,0,0,1,0,1,0,0,6,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,20
13,130022,7,0.69999999,45,41.024483,1,0,45,3,0,1,0,0,45,2,0,0,0,1,1,0,0,0,6,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,57
13,130022,2,0.69999999,45,41.024483,1,0,60,3,0,1,0,60,60,21,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,21
13,130017,8,0.69999999,36,41.024483,0,0,8,3,0,0,1,33,19,8,0,0,1,0,1,0,0,6,0,38,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,4
13,130017,1,0.69999999,36,41.024483,0,0,30,3,0,0,1,21,77,30,1,0,0,1,1,6,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,14
13,130022,9,0.69999999,45,41.024483,1,0,13,3,0,1,0,10,13,8,0,0,0,1,1,0,0,0,6,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,31
13,130022,4,0.69999999,45,41.024483,1,0,23,3,0,1,0,23,23,18,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,46
13,130013,10,0.69999999,43,41.024483,1,0,3,3,1,0,0,3,4,4,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,22
13,130017,3,0.69999999,36,41.024483,0,0,20,3,0,0,1,40,33,20,1,0,0,1,1,6,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,17
13,130022,1,0.69999999,45,41.024483,1,0,77,3,0,1,0,21,77,30,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,45
13,130013,8,0.69999999,43,41.024483,1,0,33,3,1,0,0,33,19,8,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,6
13,130013,5,0.69999999,43,41.024483,1,0,15,3,1,0,0,15,13,13,0,0,1,1,2,0,0,3,3,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,56
13,130022,3,0.69999999,45,41.024483,1,0,33,3,0,1,0,40,33,20,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,31
13,130017,7,0.69999999,36,41.024483,0,0,2,3,0,0,1,0,45,2,1,0,0,1,1,6,0,0,6,38,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,5
13,130022,10,0.69999999,45,41.024483,1,0,4,3,0,1,0,3,4,4,0,1,0,0,1,0,6,0,0,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,43
13,130017,10,0.69999999,36,41.024483,0,0,4,3,0,0,1,3,4,4,0,1,0,0,1,0,6,0,0,44,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,1
13,130013,1,0.69999999,43,41.024483,1,0,21,3,1,0,0,21,77,30,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,4
13,130013,2,0.69999999,43,41.024483,1,0,60,3,1,0,0,60,60,21,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,29
13,130013,9,0.69999999,43,41.024483,1,0,10,3,1,0,0,10,13,8,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,0
13,130017,6,0.69999999,36,41.024483,0,0,5,3,0,0,1,5,0,5,0,0,1,0,1,0,0,6,0,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,12
13,130013,3,0.69999999,43,41.024483,1,0,40,3,1,0,0,40,33,20,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,4
13,130013,7,0.69999999,43,41.024483,1,0,0,3,1,0,0,0,45,2,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,62
13,130013,6,0.69999999,43,41.024483,1,0,5,3,1,0,0,5,0,5,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,36
13,130017,4,0.69999999,36,41.024483,0,0,18,3,0,0,1,23,23,18,1,0,0,1,1,6,0,0,6,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,2
13,130022,5,0.69999999,45,41.024483,1,0,13,3,0,1,0,15,13,13,1,0,1,1,2,3,0,3,3,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,6
13,130017,2,0.69999999,36,41.024483,0,0,21,3,0,0,1,60,60,21,1,0,0,1,1,6,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,26
13,130022,8,0.69999999,45,41.024483,1,0,19,3,0,1,0,33,19,8,1,0,1,0,1,6,0,6,0,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,23
13,130022,6,0.69999999,45,41.024483,1,0,0,3,0,1,0,5,0,5,1,0,1,0,1,6,0,6,0,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,46
13,130017,9,0.69999999,36,41.024483,0,0,8,3,0,0,1,10,13,8,1,0,0,1,1,6,0,0,6,44,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,3
13,130017,5,0.69999999,36,41.024483,0,0,13,3,0,0,1,15,13,13,1,0,1,1,2,3,0,3,3,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,1
13,130013,4,0.69999999,43,41.024483,1,0,23,3,1,0,0,23,23,18,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,15
13,130023,8,0.69999999,38,41.024483,0,0,13,4,1,0,0,13,6,5,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,1
13,130023,10,0.69999999,38,41.024483,0,0,5,4,1,0,0,5,5,2,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,83
13,130023,4,0.69999999,38,41.024483,0,0,10,4,1,0,0,10,100,15,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,42
13,130020,3,0.69999999,40,41.024483,0,0,43,4,0,1,0,30,43,12,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,8
13,130011,10,0.69999999,43,41.024483,1,0,2,4,0,0,1,5,5,2,1,0,0,1,1,6,0,0,6,47,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,3
13,130020,10,0.69999999,40,41.024483,0,0,5,4,0,1,0,5,5,2,0,0,0,1,1,0,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,20
13,130023,2,0.69999999,38,41.024483,0,0,50,4,1,0,0,50,43,20,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,1
13,130023,7,0.69999999,38,41.024483,0,0,12,4,1,0,0,12,11,11,0,0,1,1,2,0,0,3,3,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,1
13,130023,6,0.69999999,38,41.024483,0,0,28,4,1,0,0,28,9,9,0,0,1,1,2,0,0,3,3,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,5
13,130020,1,0.69999999,40,41.024483,0,0,95,4,0,1,0,50,95,40,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,9
13,130011,4,0.69999999,43,41.024483,1,0,15,4,0,0,1,10,100,15,1,0,0,1,1,6,0,0,6,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,10
13,130020,9,0.69999999,40,41.024483,0,0,7,4,0,1,0,7,7,3,0,0,0,1,1,0,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,80
13,130011,5,0.69999999,43,41.024483,1,0,30,4,0,0,1,30,12,30,0,0,1,0,1,0,0,6,0,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,2
13,130020,6,0.69999999,40,41.024483,0,0,9,4,0,1,0,28,9,9,1,0,1,1,2,3,0,3,3,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,0
13,130011,8,0.69999999,43,41.024483,1,0,5,4,0,0,1,13,6,5,0,0,1,0,1,0,0,6,0,35,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,2
13,130020,8,0.69999999,40,41.024483,0,0,6,4,0,1,0,13,6,5,1,0,1,0,1,6,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,0
13,130023,5,0.69999999,38,41.024483,0,0,30,4,1,0,0,30,12,30,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,8
13,130011,2,0.69999999,43,41.024483,1,0,20,4,0,0,1,50,43,20,1,0,0,1,1,6,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,7
13,130023,9,0.69999999,38,41.024483,0,0,7,4,1,0,0,7,7,3,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,25
13,130020,7,0.69999999,40,41.024483,0,0,11,4,0,1,0,12,11,11,1,0,1,1,2,3,0,3,3,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,32
13,130011,9,0.69999999,43,41.024483,1,0,3,4,0,0,1,7,7,3,1,0,0,1,1,6,0,0,6,41,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,5
13,130011,7,0.69999999,43,41.024483,1,0,11,4,0,0,1,12,11,11,1,0,1,1,2,3,0,3,3,35,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,2
13,130011,1,0.69999999,43,41.024483,1,0,40,4,0,0,1,50,95,40,1,0,0,1,1,6,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,33
13,130023,3,0.69999999,38,41.024483,0,0,30,4,1,0,0,30,43,12,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,2
13,130011,6,0.69999999,43,41.024483,1,0,9,4,0,0,1,28,9,9,1,0,1,1,2,3,0,3,3,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,23
13,130023,1,0.69999999,38,41.024483,0,0,50,4,1,0,0,50,95,40,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,2
13,130020,2,0.69999999,40,41.024483,0,0,43,4,0,1,0,50,43,20,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,1
13,130020,5,0.69999999,40,41.024483,0,0,12,4,0,1,0,30,12,30,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,3
13,130020,4,0.69999999,40,41.024483,0,0,100,4,0,1,0,10,100,15,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,10
13,130011,3,0.69999999,43,41.024483,1,0,12,4,0,0,1,30,43,12,1,0,0,1,1,6,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,15
13,130005,2,0.69999999,42,41.024483,1,0,26,5,1,0,0,26,31,21,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,35
13,130005,4,0.69999999,42,41.024483,1,0,78,5,1,0,0,78,11,3,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,6
13,130005,8,0.69999999,42,41.024483,1,0,3,5,1,0,0,3,6,2,1,1,0,0,1,6,6,0,0,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,20
13,130024,4,0.69999999,42,41.024483,1,0,11,5,0,1,0,78,11,3,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,2
13,130005,10,0.69999999,42,41.024483,1,0,0,5,1,0,0,0,1,1,1,1,0,0,1,6,6,0,0,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,36
13,130005,3,0.69999999,42,41.024483,1,0,18,5,1,0,0,18,19,17,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,8
13,130005,7,0.69999999,42,41.024483,1,0,8,5,1,0,0,8,8,5,0,0,0,1,1,0,0,0,6,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,70
13,130018,8,0.69999999,41,41.024483,0,0,2,5,0,0,1,3,6,2,0,1,0,0,1,0,6,0,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,24
13,130018,7,0.69999999,41,41.024483,0,0,5,5,0,0,1,8,8,5,1,0,0,1,1,6,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,5
13,130005,1,0.69999999,42,41.024483,1,0,29,5,1,0,0,29,60,30,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,35
13,130024,2,0.69999999,42,41.024483,1,0,31,5,0,1,0,26,31,21,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,8
